"duration","src_bytes","hot","num_root","num_file_creations","is_guest_login","serror_rate","srv_serror_rate","rerror_rate","dst_host_srv_count","dst_host_same_srv_rate","dst_host_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","connection_type"
"722476",2,1554,0,0,0,0,0,0,0,140,0.47,0,0.02,0.04,"good"
"1369511",0,318,0,0,0,0,0,0,0,255,1,0.01,0,0,"good"
"1929617",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"729228",0,0,0,0,0,0,0,0,1,255,1,0,1,0.94,"good"
"4214732",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1440261",0,0,0,0,0,0,0,0,1,122,1,0,1,0.95,"good"
"769502",0,15876,0,0,0,0,0,0,0,88,0.92,0,0,0,"good"
"712118",0,0,0,0,0,0,1,1,0,16,0.06,1,0,0,"bad"
"1267173",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1104703",0,0,0,0,0,0,1,1,0,2,0.01,1,0,0,"bad"
"1670088",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4830580",0,187,0,0,0,0,0,0,0,251,0.98,0,0,0,"good"
"889219",0,42,0,0,0,0,0,0,0,235,0.92,0,0,0,"good"
"2383445",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4298933",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"965850",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"546797",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"3334360",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"613459",0,0,0,0,0,0,1,1,0,9,0.04,1,0,0,"bad"
"4253937",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"822158",0,318,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1993727",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1018826",0,45,0,0,0,0,0,0,0,253,0.99,0,0,0,"good"
"4511458",0,10073,0,0,0,0,0,0,0,155,0.66,0,0,0,"good"
"3920759",0,0,0,0,0,0,1,1,0,14,0.05,1,0,0,"bad"
"4515536",0,33,0,0,0,0,0,0,0,24,0.11,0,0,0,"good"
"4166582",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4143863",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3064980",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3148638",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"214108",0,248,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3975019",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4351838",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4750384",0,0,0,0,0,0,0,0,1,7,0.03,0,1,1,"bad"
"4412989",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1988386",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4416449",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"477968",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4761869",0,0,0,0,0,0,0,0,1,11,0.04,0,1,1,"bad"
"4681922",0,0,0,0,0,0,0,0,1,3,0.01,0,1,1,"bad"
"3650835",0,0,0,0,0,0,1,1,0,10,0.04,1,0,0,"bad"
"1336030",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4744656",0,0,0,0,0,0,0,0,1,1,0,0,1,1,"bad"
"3474757",0,0,0,0,0,0,1,1,0,3,0.01,1,0,0,"bad"
"2872571",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2616263",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"411487",1,990,0,0,0,0,0,0,0,18,0.43,0,0,0,"good"
"746264",0,42,0,0,0,0,0,0,0,238,0.93,0,0,0,"good"
"3962144",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1671163",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2089452",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"868590",0,237,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1239293",0,0,0,0,0,0,1,1,0,9,0.04,1,0,0,"bad"
"3665399",0,1243,0,0,0,0,0,0,0,46,0.82,0,0,0,"good"
"1512654",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2387233",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4320293",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2930175",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3906396",0,0,0,0,0,0,1,1,0,20,0.08,1,0,0,"bad"
"1242809",0,0,0,0,0,0,1,1,0,6,0.02,1,0,0,"bad"
"2474317",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"907075",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3391926",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4518465",0,0,0,0,0,0,0,0,1,1,0,0,1,1,"bad"
"119495",0,270,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3920130",0,0,0,0,0,0,1,1,0,11,0.04,1,0,0,"bad"
"3440921",0,105,0,0,0,0,0,0,0,235,0.92,0,0,0,"good"
"1555940",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3842490",0,0,0,0,0,0,1,1,0,15,0.06,1,0,0,"bad"
"930905",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3216749",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4451426",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1153840",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"3803332",0,0,0,0,0,0,1,1,0,20,0.08,1,0,0,"bad"
"4293151",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2266396",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"47495",0,262,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2580929",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"928683",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2537137",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1915106",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"289160",0,215,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"745622",0,44,0,0,0,0,0,0,0,250,0.98,0,0,0,"good"
"2539596",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4174736",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4376879",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2484588",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3524146",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"3840289",0,0,0,0,0,0,1,1,0,9,0.04,1,0,0,"bad"
"4669007",0,0,0,0,0,0,0,0,1,3,0.01,0,1,1,"bad"
"1672291",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"685964",0,0,0,0,0,0,1,1,0,10,0.04,1,0,0,"bad"
"4596777",0,0,0,0,0,0,0,0,1,6,0.02,0,1,1,"bad"
"4038580",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3222379",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4404648",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1276853",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"296239",0,262,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3949177",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3092452",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"388018",0,204,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"454402",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1371087",0,272,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1072908",0,0,0,0,0,0,1,1,0,18,0.07,1,0,0,"bad"
"2294259",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4748000",0,0,0,0,0,0,0,0,1,10,0.04,0,1,1,"bad"
"3912651",0,0,0,0,0,0,1,1,0,16,0.06,1,0,0,"bad"
"3373389",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3337020",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"796632",0,254,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2158860",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2208907",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3935972",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1050762",0,265,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1847019",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1382220",0,0,0,0,0,0,0.03,0,0.94,1,0,0.04,0.92,1,"bad"
"3997008",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2377810",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3131627",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4537198",2165,147,0,0,0,0,0,0,0,1,0,0,0,0,"good"
"4168310",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3281962",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3410398",0,42,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1608474",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3395587",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1129244",0,0,0,0,0,0,1,1,0,4,0.02,1,0,0,"bad"
"4289842",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4436565",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2607975",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1793055",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3908221",0,0,0,0,0,0,1,1,0,4,0.02,1,0,0,"bad"
"4484214",0,0,0,0,0,0,1,1,0,65,0.25,1,0,0,"bad"
"4387141",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3419623",0,42,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3074074",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1172035",0,0,0,0,0,0,1,1,0,3,0.01,1,0,0,"bad"
"4729220",0,0,0,0,0,0,0,0,1,15,0.06,0,1,1,"bad"
"2719352",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4845565",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4158162",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2614766",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1158332",0,0,0,0,0,0,1,1,0,16,0.06,1,0,0,"bad"
"128105",0,218,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4363287",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3503685",0,0,0,0,0,0,1,1,0,5,0.02,1,0,0,"bad"
"2947059",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2360444",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"596758",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"2445026",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2647372",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1658403",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"697853",0,0,0,0,0,0,1,1,0,3,0.01,1,0,0,"bad"
"1533129",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3645032",0,0,0,0,0,0,1,1,0,10,0.04,1,0,0,"bad"
"4716764",0,0,0,0,0,0,0,0,1,1,0,0,1,1,"bad"
"3808700",0,0,0,0,0,0,1,1,0,9,0.04,1,0,0,"bad"
"3614915",0,0,0,0,0,0,1,1,0,20,0.08,1,0,0,"bad"
"874319",0,217,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"770226",0,215,0,0,0,0,0,0,0,220,1,0,0,0,"good"
"1542517",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2729322",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1305757",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4166061",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1723910",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2731510",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"585012",0,0,0,0,0,0,1,1,0,10,0.04,1,0,0,"bad"
"2269174",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4376905",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"98400",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1057628",0,42,0,0,0,0,0,0,0,243,0.95,0,0,0,"good"
"1478282",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"858280",0,295,0,0,0,0,0,0.08,0,255,1,0,0,0,"good"
"613261",0,0,0,0,0,0,1,1,0,4,0.02,1,0,0,"bad"
"144524",0,211,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"189659",0,199,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"462590",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1704464",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2650638",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"415185",0,0,0,0,0,0,0,0,1,255,1,0,1,1,"good"
"4284434",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"715020",0,0,0,0,0,0,1,1,0,2,0.01,1,0,0,"bad"
"2717975",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1322208",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4093778",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"211556",0,359,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1116061",0,0,0,0,0,0,1,1,0,4,0.02,1,0,0,"bad"
"3256700",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1990308",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2725311",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"335119",0,323,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2211672",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3466571",0,0,0,0,0,0,1,1,0,3,0.01,1,0,0,"bad"
"3551481",0,0,0,0,0,0,1,1,0,18,0.07,1,0,0,"bad"
"858111",0,338,0,0,0,0,0,0,0,255,1,0,0,0.01,"good"
"2484423",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1121179",0,0,0,0,0,0,1,1,0,15,0.06,1,0,0,"bad"
"660917",0,0,0,0,0,0,1,1,0,17,0.07,1,0,0,"bad"
"340627",0,307,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4231862",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1653493",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1084369",0,0,0,0,0,0,1,1,0,3,0.01,1,0,0,"bad"
"1751985",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4334500",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3410257",0,42,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3189687",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3857215",0,0,0,0,0,0,1,1,0,10,0.04,1,0,0,"bad"
"4845339",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3227513",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2057975",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2733397",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4882772",0,222,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4216308",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3266770",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3497129",0,0,0,0,0,0,1,1,0,4,0.02,1,0,0,"bad"
"2538110",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4459162",0,105,0,0,0,0,0,0,0,235,0.92,0,0,0,"good"
"2988905",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"17891",0,314,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3670689",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4214079",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"176660",0,330,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4728497",0,0,0,0,0,0,0,0,1,12,0.05,0,1,1,"bad"
"586920",0,0,0,0,0,0,1,1,0,10,0.04,1,0,0,"bad"
"3864063",0,0,0,0,0,0,1,1,0,11,0.04,1,0,0,"bad"
"3812631",0,0,0,0,0,0,1,1,0,3,0.01,1,0,0,"bad"
"3464416",0,0,0,0,0,0,1,1,0,19,0.07,1,0,0,"bad"
"3583809",0,0,0,0,0,0,1,1,0,18,0.07,1,0,0,"bad"
"577870",0,0,0,0,0,0,1,1,0,20,0.08,1,0,0,"bad"
"1617141",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"981486",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2215663",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3656012",0,0,0,0,0,0,1,1,0,11,0.04,1,0,0,"bad"
"505171",0,8,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"210377",0,268,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4647153",0,0,0,0,0,0,0,0,1,16,0.06,0,1,1,"bad"
"4573107",0,0,0,0,0,0,0,0,1,1,0,0,1,1,"bad"
"737322",0,42,0,0,0,0,0,0,0,254,1,0,0,0,"good"
"1957366",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2078640",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2118630",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1741120",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"56181",0,331,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4891667",0,353,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2597420",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"395191",2,908,0,0,0,0,0,0,0,118,0.62,0,0,0,"good"
"2086057",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4336503",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4538203",1704,147,0,0,0,0,0,0,0,1,0,0,0,0,"good"
"4491230",0,105,0,0,0,0,0,0,0,238,0.93,0,0,0,"good"
"2828963",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4661734",0,0,0,0,0,0,0,0,1,4,0.02,0,1,1,"bad"
"3281913",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2951454",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3823965",0,0,0,0,0,0,1,1,0,4,0.02,1,0,0,"bad"
"3108",0,160,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4415139",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1439268",0,190,0,1,0,0,0,0,0,61,0.11,0,0,0,"good"
"4447374",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2599492",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1567717",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1134677",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"249022",0,216,0,0,0,0,0.12,0.08,0,255,1,0.12,0,0,"good"
"13437",0,188,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2093885",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3063684",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"445373",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2735069",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3597131",0,0,0,0,0,0,1,1,0,6,0.02,1,0,0,"bad"
"3523014",0,0,0,0,0,0,1,1,0,17,0.07,1,0,0,"bad"
"3280968",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1244140",0,0,0,0,0,0,1,1,0,2,0.01,1,0,0,"bad"
"744520",0,0,0,0,0,0,0,0,1,248,0.97,0,0.01,0.01,"good"
"1865476",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4212920",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"882124",0,219,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4278037",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"320858",0,231,0,0,0,0,0,0,0,80,1,0,0,0,"good"
"856097",0,217,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"76823",0,673,0,0,0,0,0,0,0,244,0.96,0,0,0,"good"
"2867681",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2478059",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3935126",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2808367",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4242401",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3284521",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"880758",0,301,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"950184",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2059813",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4373265",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"336993",0,286,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1525284",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3902492",0,0,0,0,0,0,1,1,0,11,0.04,1,0,0,"bad"
"4453075",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2650886",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"909958",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"687066",0,0,0,0,0,0,1,1,0,10,0.04,1,0,0,"bad"
"690907",0,0,0,0,0,0,1,1,0,11,0.04,1,0,0,"bad"
"166906",0,230,0,0,0,0,0,0,0,231,1,0,0,0,"good"
"715950",0,0,0,0,0,0,1,1,0,4,0.02,1,0,0,"bad"
"2552994",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2372221",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"96542",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"922305",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4651731",0,0,0,0,0,0,0,0,1,1,0,0,1,1,"bad"
"4476933",0,145,0,0,0,0,0,0,0,1,0,0,0,0,"good"
"1173451",0,0,0,0,0,0,1,1,0,17,0.07,1,0,0,"bad"
"1957043",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3464355",0,0,0,0,0,0,1,1,0,20,0.08,1,0,0,"bad"
"3362351",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1001329",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"262011",0,208,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3896865",0,0,0,0,0,0,1,1,0,22,0.09,1,0,0,"bad"
"1562383",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1533655",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3183862",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1184544",0,0,0,0,0,0,1,1,0,12,0.05,1,0,0,"bad"
"3869611",0,0,0,0,0,0,1,1,0,13,0.05,1,0,0,"bad"
"4789261",2,841,0,0,0,0,0,0,0,103,0.31,0,0,0,"good"
"2634598",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2202291",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4279478",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"856363",0,254,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3745068",0,0,0,0,0,0,1,1,0,5,0.02,1,0,0,"bad"
"319655",0,495,0,5,0,0,0,0,0,97,0.41,0,0,0,"good"
"593481",0,0,0,0,0,0,1,1,0,5,0.02,1,0,0,"bad"
"578457",0,0,0,0,0,0,1,1,0,9,0.04,1,0,0,"bad"
"627782",0,0,0,0,0,0,1,1,0,5,0.02,1,0,0,"bad"
"2940982",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2738594",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"61436",0,332,1,0,0,0,0,0,0,255,1,0,0,0,"good"
"3335731",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1740415",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"907426",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"756854",0,166,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1092990",0,0,0,0,0,0,1,1,0,6,0.02,1,0,0,"bad"
"1881882",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4583448",0,0,0,0,0,0,0,0,1,4,0.02,0,1,1,"bad"
"638038",0,0,0,0,0,0,1,1,0,10,0.04,1,0,0,"bad"
"4334788",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2394088",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"427580",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2603474",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3820980",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"1304421",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"66428",0,330,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1211993",0,0,0,0,0,0,1,1,0,8,0.03,1,0,0,"bad"
"1188062",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"3269277",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1599495",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3883731",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"11929",0,246,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4434880",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4045956",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2477508",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2201850",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2065345",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"872431",0,223,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4860093",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2099788",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
